,Facing,No_Bedroom,No_Bathroom,No_Balcony,Corner_Property,Furnishing,study room,servant room,store room,pooja room,Overlooking_main road,Overlooking_club,Overlooking_pool,Overlooking_NA,flat_age,sector_num,Super Built-up Area,luxury_category,floor_category,price
10631,East,3,2.0,3,No,Semifurnished,0,0,0,0,1,0,1,0,Relatively New,69,1790.1,Luxury,Low Floor,1.34
10632,North-East,3,3.0,3,No,Semifurnished,1,1,1,1,1,0,1,0,Moderately Old,56,2350.0,Luxury,Low Floor,2.3
10633,West,3,3.0,3,No,Semifurnished,0,0,0,1,0,0,0,0,Relatively New,50,2070.0,Luxury,Mid Floor,3.3
10634,North-East,3,3.0,3,Yes,Semifurnished,0,0,0,0,1,1,1,0,Moderately Old,60,1535.0,Standard,Mid Floor,3.3
10635,North-East,3,4.0,3+,No,Semifurnished,0,1,0,0,0,0,1,0,Moderately Old,72,2085.0,Luxury,Mid Floor,2.3
10636,East,3,3.0,2,No,Unfurnished,0,0,0,0,0,1,1,0,Under Construction,110,640.0,Luxury,High Floor,0.74
10637,South,3,2.0,3,Yes,Semifurnished,0,0,0,0,1,1,1,0,Relatively New,70,2381.4,Standard,High Floor,1.7
10638,East,3,4.0,3,No,Unfurnished,0,1,0,0,0,0,0,0,New Property,70,1560.0,Luxury,High Floor,1.25
10639,North,3,2.0,3,No,Semifurnished,0,0,0,1,1,1,0,0,Old Property,56,1957.5,Luxury,Low Floor,2.05
10640,South,3,3.0,3,Yes,Semifurnished,0,0,0,0,1,0,0,0,Old Property,43,2220.0,Luxury,Low Floor,2.0
10641,North-East,3,3.0,3+,Yes,Semifurnished,0,1,0,0,1,1,1,0,Moderately Old,48,2070.0,Luxury,High Floor,2.32
10642,North,3,2.0,3,Yes,Semifurnished,0,0,0,1,1,0,0,0,Old Property,56,2000.0,Luxury,Low Floor,1.95
10643,West,3,4.0,3,Yes,Semifurnished,0,1,0,0,1,0,1,0,Old Property,56,2300.0,Luxury,High Floor,2.3
10644,North,3,2.0,3+,Yes,Furnished,0,0,0,0,1,1,1,0,Moderately Old,59,1705.0,Luxury,Low Floor,2.7
10645,North,3,3.0,3,Yes,Semifurnished,0,0,0,0,1,1,1,0,New Property,89,1950.0,Luxury,Mid Floor,1.58
10646,West,4,3.0,3+,Yes,Furnished,0,0,0,0,1,0,0,0,Old Property,45,3172.5,Luxury,High Floor,2.4
10647,North-East,3,3.0,3,Yes,Semifurnished,1,1,1,1,1,1,1,0,New Property,61,1956.0,Standard,High Floor,2.44
10648,North-East,4,5.0,3+,Yes,Semifurnished,1,1,0,1,1,0,0,0,New Property,99,2835.0,Standard,Mid Floor,2.4
10649,East,4,5.0,3+,Yes,Semifurnished,0,1,0,0,0,0,0,0,Old Property,43,2500.0,Luxury,Mid Floor,3.25
10650,North-East,3,3.0,3,Yes,Semifurnished,0,0,0,0,1,1,1,0,Relatively New,113,1768.5000000000002,Luxury,Mid Floor,1.8
10651,North-East,3,3.0,3,Yes,Semifurnished,1,1,0,1,1,1,1,0,Under Construction,76,1672.0,Budget,High Floor,1.94
10652,South-East,1,1.0,1,No,Furnished,0,0,0,0,0,0,0,0,New Property,48,1383.0,Luxury,High Floor,3.65
10653,East,3,3.0,2,Yes,Unfurnished,0,0,0,0,0,0,0,0,Old Property,43,1395.0,Standard,High Floor,2.87
10654,East,3,2.0,3,Yes,Semifurnished,0,0,0,0,1,1,1,0,New Property,37,1877.0,Luxury,Mid Floor,1.25
10655,North,3,3.0,3,Yes,Semifurnished,0,0,0,1,1,1,1,0,New Property,102,2362.5,Luxury,Low Floor,1.65
10656,South-East,3,3.0,3,No,Semifurnished,0,1,0,0,1,0,0,0,Moderately Old,56,2250.0,Luxury,High Floor,2.2
10657,North-East,3,5.0,3,Yes,Semifurnished,0,1,0,0,0,1,0,0,Relatively New,70,1950.0,Luxury,High Floor,2.54
10658,East,3,3.0,2,No,Unfurnished,0,0,0,1,0,0,1,0,Moderately Old,28,1550.0,Luxury,High Floor,2.8
10659,East,4,4.0,3+,Yes,Semifurnished,1,1,1,1,1,1,1,0,Relatively New,77,1950.0,Standard,High Floor,2.3
10660,North,5,7.0,3+,Yes,Unfurnished,0,1,0,0,1,1,1,0,Relatively New,83,3750.0,Standard,Mid Floor,3.99
10661,North-East,4,4.0,3,Yes,Semifurnished,0,0,0,0,1,0,1,0,Moderately Old,52,3240.0,Luxury,High Floor,1.65
10662,East,3,3.0,3,Yes,Semifurnished,0,1,0,0,0,0,0,0,Moderately Old,43,2450.0,Luxury,Low Floor,3.5
10663,East,3,3.0,3,No,Semifurnished,0,1,0,0,1,1,1,0,Relatively New,67,1877.0,Luxury,Mid Floor,2.18
10664,East,3,3.0,2,No,Semifurnished,0,0,1,0,1,1,1,0,Relatively New,67,1727.0,Luxury,High Floor,1.92
10665,East,3,3.0,3,No,Semifurnished,1,0,0,1,1,1,1,0,New Property,61,2200.5,Luxury,Low Floor,2.22
10666,North,4,4.0,3+,Yes,Semifurnished,0,1,0,0,1,1,1,0,Relatively New,37,2450.0,Luxury,High Floor,2.39
10667,East,3,3.0,3,Yes,Semifurnished,0,0,0,1,0,1,1,0,Under Construction,76,1672.0,Standard,High Floor,1.85
10668,East,4,4.0,3+,Yes,Semifurnished,0,1,1,0,1,1,1,0,New Property,82,5140.0,Standard,High Floor,3.43
10669,North,3,3.0,3,Yes,Semifurnished,0,1,0,0,1,1,1,0,Old Property,49,2810.7000000000003,Standard,Mid Floor,3.5
10670,North-East,3,4.0,3,Yes,Semifurnished,0,1,0,0,1,1,1,0,Moderately Old,70,2150.0,Standard,High Floor,2.55
10671,North-East,5,5.0,3+,Yes,Semifurnished,1,0,0,0,0,0,0,0,Old Property,28,4000.0,Standard,Low Floor,3.95
10672,North,4,4.0,3,Yes,Semifurnished,0,1,0,0,1,1,1,0,Moderately Old,48,2195.0,Luxury,High Floor,3.75
10673,East,4,5.0,3+,No,Semifurnished,0,1,0,0,0,0,0,0,Relatively New,58,2864.0,Luxury,Low Floor,7.0
10674,North-East,3,4.0,3,Yes,Semifurnished,0,1,0,0,1,1,1,0,Moderately Old,70,2150.0,Standard,High Floor,2.6
10675,North-East,3,3.0,3+,No,Semifurnished,0,0,0,0,1,1,1,0,Old Property,43,1345.0,Budget,High Floor,1.9
10676,East,3,2.0,3,No,Semifurnished,1,0,0,0,0,0,0,1,Under Construction,93,1816.0,Budget,High Floor,1.8
10677,East,3,2.0,3,No,Semifurnished,0,0,0,0,1,1,1,0,Relatively New,37,2053.35,Luxury,High Floor,1.6
10678,South,4,6.0,3+,No,Semifurnished,1,1,0,1,1,1,0,0,Relatively New,2,5800.0,Luxury,Mid Floor,5.2
10679,East,3,3.0,3,Yes,Semifurnished,0,1,0,0,1,1,1,0,Moderately Old,47,1386.0,Standard,High Floor,1.9
10680,South,3,4.0,3,Yes,Semifurnished,0,1,0,0,0,0,0,0,Relatively New,54,2250.0,Luxury,High Floor,3.1
10681,North-East,3,3.0,3+,Yes,Semifurnished,1,0,0,0,0,0,0,0,Old Property,45,2101.0,Luxury,Low Floor,2.4
10682,North-East,4,4.0,3,Yes,Semifurnished,1,1,0,1,1,1,1,0,Under Construction,43,3300.0,Standard,High Floor,7.6
10683,North-West,3,3.0,3+,Yes,Semifurnished,1,1,0,0,1,1,1,0,Relatively New,65,3363.0,Standard,Mid Floor,6.8
10684,North-West,3,2.0,3,Yes,Semifurnished,0,0,0,0,0,0,1,0,Relatively New,69,1326.0,Standard,High Floor,1.35
10685,North-East,3,3.0,3,No,Semifurnished,0,0,0,0,1,1,1,0,Relatively New,24,1993.0,Luxury,Mid Floor,3.2
10686,North-East,3,4.0,3+,Yes,Unfurnished,0,0,0,0,1,1,1,0,Relatively New,104,1816.0,Standard,High Floor,1.63
10687,North-East,3,3.0,3,Yes,Semifurnished,0,0,0,0,1,1,1,0,New Property,68,1705.0,Luxury,High Floor,1.95
10688,East,3,3.0,2,Yes,Semifurnished,1,0,0,1,1,1,0,0,Under Construction,76,1800.0,Standard,High Floor,2.52
10689,East,4,4.0,3+,No,Semifurnished,0,0,1,0,0,0,0,0,Moderately Old,51,2920.0,Standard,High Floor,2.7
10690,East,4,5.0,3,Yes,Semifurnished,0,1,0,0,1,1,1,0,New Property,79,2675.0,Luxury,High Floor,2.78
10691,North,3,3.0,2,Yes,Semifurnished,0,0,0,0,0,0,0,1,Relatively New,42,1900.0,Luxury,Low Floor,4.2
10692,South-East,3,4.0,3,Yes,Semifurnished,0,1,0,0,1,0,0,0,Moderately Old,59,2374.0,Luxury,Mid Floor,3.66
10693,East,4,4.0,3+,No,Semifurnished,0,0,0,1,0,0,0,1,Moderately Old,47,3199.5,Luxury,Low Floor,2.3
10694,East,4,4.0,3+,No,Semifurnished,0,1,0,1,0,0,0,1,Moderately Old,47,3375.0,Budget,High Floor,2.2
10695,North-East,3,3.0,3,No,Semifurnished,0,1,0,0,1,0,0,0,Relatively New,52,2386.0,Luxury,High Floor,2.15
10696,North-East,3,3.0,3,Yes,Semifurnished,1,0,0,0,0,0,0,0,Moderately Old,56,2000.0,Luxury,High Floor,2.5
10697,North-East,3,3.0,3+,Yes,Unfurnished,0,0,0,1,1,1,1,0,New Property,37,1800.0,Luxury,Mid Floor,1.52
10698,North-East,3,3.0,3,Yes,Semifurnished,0,0,0,0,0,1,0,0,Moderately Old,85,1645.0,Luxury,Low Floor,1.15
10699,East,3,3.0,3,No,Semifurnished,0,0,0,0,0,0,0,0,Old Property,43,1520.0,Luxury,High Floor,2.12
10700,North-East,3,2.0,2,Yes,Furnished,1,0,0,1,1,0,0,0,Relatively New,56,2106.0,Budget,Low Floor,1.85
10701,North-East,5,5.0,3+,No,Semifurnished,0,1,0,0,0,0,0,0,Relatively New,28,2734.0,Luxury,High Floor,3.25
10702,North,3,3.0,3,Yes,Semifurnished,0,1,0,0,1,1,1,0,Relatively New,85,1587.0,Standard,High Floor,1.5
10703,East,3,4.0,2,Yes,Semifurnished,0,1,0,1,1,0,0,0,Moderately Old,1,1845.0,Luxury,Low Floor,1.06
10704,North-East,3,4.0,2,Yes,Semifurnished,0,1,0,0,1,1,1,0,Old Property,66,1920.0,Standard,High Floor,2.8
10705,East,1,1.0,1,No,Unfurnished,0,0,1,0,1,0,0,0,Relatively New,90,432.0,Luxury,High Floor,0.42
10706,East,4,4.0,3,No,Semifurnished,1,0,0,0,1,1,1,0,New Property,59,3395.0,Luxury,High Floor,5.5
10707,North-East,4,4.0,3+,Yes,Semifurnished,0,1,0,0,1,1,1,0,Moderately Old,50,2939.0,Standard,High Floor,4.5
10708,East,3,3.0,3+,Yes,Semifurnished,0,0,0,0,1,0,0,0,Old Property,43,1345.0,Luxury,Low Floor,2.0
10709,North,3,4.0,3+,Yes,Semifurnished,0,1,0,0,1,1,1,0,New Property,68,1999.0,Standard,Low Floor,2.26
10710,East,3,3.0,3+,Yes,Semifurnished,0,0,0,0,1,1,1,0,New Property,68,1705.0,Standard,High Floor,1.96
10711,North-East,3,3.0,3+,Yes,Semifurnished,0,0,0,0,1,1,0,0,Relatively New,99,1685.0,Luxury,High Floor,1.75
10712,North-East,3,4.0,3,Yes,Semifurnished,0,1,0,0,1,1,0,0,Relatively New,99,1997.0,Luxury,Low Floor,1.8
10713,East,3,3.0,3,No,Semifurnished,0,0,0,0,0,0,0,1,Relatively New,103,869.4000000000001,Budget,Mid Floor,0.85
10714,East,4,5.0,3+,Yes,Unfurnished,0,1,0,0,1,0,1,0,New Property,43,4050.000000000001,Standard,High Floor,3.05
10715,North-West,3,3.0,3,Yes,Unfurnished,0,1,0,0,1,1,0,0,New Property,99,2124.0,Standard,High Floor,1.6
10716,East,4,4.0,3,Yes,Unfurnished,0,1,1,1,1,1,1,0,Moderately Old,86,2364.0,Standard,Mid Floor,2.32
10717,East,1,1.0,1,No,Semifurnished,0,0,0,0,0,0,0,1,Relatively New,103,472.50000000000006,Budget,High Floor,0.4
10718,East,4,3.0,3,Yes,Unfurnished,0,1,1,1,1,1,1,0,Moderately Old,86,2364.0,Standard,High Floor,2.34
10719,North-East,1,1.0,1,No,Semifurnished,0,0,0,0,0,0,0,1,Relatively New,103,533.25,Budget,Mid Floor,0.38
10720,North-East,1,1.0,1,No,Unfurnished,0,0,0,0,0,0,0,1,Relatively New,103,472.50000000000006,Budget,High Floor,0.38
10721,North-West,3,3.0,3,Yes,Unfurnished,0,0,0,0,1,1,1,0,Relatively New,104,1647.0,Luxury,High Floor,1.28
10722,North,3,3.0,3,Yes,Unfurnished,0,0,0,0,1,1,0,0,Relatively New,104,1647.0,Standard,Mid Floor,1.27
10723,East,3,4.0,3+,No,Unfurnished,0,1,0,1,0,0,0,1,Relatively New,109,1955.0,Luxury,Low Floor,1.85
10724,West,3,3.0,3,No,Unfurnished,0,0,0,0,0,1,0,0,Relatively New,109,1590.0,Luxury,Low Floor,1.52
10725,East,4,5.0,3+,No,Semifurnished,0,0,0,0,0,0,0,1,Under Construction,3,2650.0,Luxury,High Floor,1.8
10726,East,3,3.0,3,Yes,Unfurnished,0,0,0,0,0,1,1,0,Under Construction,109,1590.0,Luxury,High Floor,1.19
10727,South-East,3,3.0,3,Yes,Semifurnished,0,0,0,0,0,0,0,0,Relatively New,107,1943.0,Luxury,High Floor,1.05
10728,South-East,3,4.0,3+,Yes,Semifurnished,0,1,0,0,0,0,0,0,Relatively New,107,2361.0,Luxury,Low Floor,1.35
10729,West,3,4.0,3+,No,Unfurnished,1,0,0,0,1,0,0,0,New Property,108,2003.0,Luxury,High Floor,1.32
10730,West,3,3.0,3+,No,Unfurnished,1,0,0,0,1,0,0,0,New Property,108,2338.0,Luxury,High Floor,1.4
10731,North,3,5.0,3,No,Semifurnished,0,1,0,0,0,1,1,0,New Property,99,1997.0,Luxury,High Floor,1.45
10732,East,3,3.0,3,No,Semifurnished,0,1,0,0,1,0,0,0,Moderately Old,47,2080.0,Standard,High Floor,1.75
10733,North,3,3.0,2,Yes,Semifurnished,0,1,0,0,1,0,0,0,Old Property,47,2350.0,Luxury,High Floor,2.3
10734,North-East,3,4.0,3,Yes,Semifurnished,0,1,1,0,0,1,1,0,Moderately Old,57,2370.0,Luxury,Mid Floor,4.5
10735,West,3,4.0,3,Yes,Semifurnished,1,1,0,1,1,0,0,0,Relatively New,65,3909.0,Standard,High Floor,8.0
10736,North-East,3,2.0,1,Yes,Semifurnished,0,0,0,0,0,1,0,0,Under Construction,110,900.0,Luxury,High Floor,0.75
10737,North-West,4,5.0,3+,No,Semifurnished,0,1,0,0,0,1,1,0,Relatively New,103,2639.0,Luxury,High Floor,1.9
10738,North,4,4.0,3,No,Unfurnished,0,0,0,0,1,1,1,0,Relatively New,85,1975.0,Luxury,High Floor,1.48
10739,North,1,1.0,2,Yes,Semifurnished,0,0,0,0,0,0,0,0,Moderately Old,2,877.5000000000001,Luxury,Low Floor,0.62
10740,North-East,5,6.0,3+,Yes,Semifurnished,1,1,0,1,0,1,1,0,New Property,30,7868.0,Standard,Low Floor,12.0
10741,North-East,4,4.0,3+,Yes,Semifurnished,0,0,0,1,1,0,0,0,Moderately Old,39,2550.0,Standard,High Floor,2.15
10742,North-East,3,3.0,3,Yes,Semifurnished,0,0,1,0,1,1,1,0,Under Construction,93,2150.0,Standard,High Floor,2.1
10743,North-East,3,2.0,3,Yes,Semifurnished,1,1,1,1,1,1,1,0,Relatively New,36,1081.0,Standard,High Floor,0.86
10744,North-East,3,2.0,3,Yes,Semifurnished,1,1,1,1,1,1,1,0,Relatively New,36,1081.0,Standard,Low Floor,0.855
10745,North-East,4,7.0,3,Yes,Semifurnished,1,1,1,1,1,1,1,0,Moderately Old,54,5975.0,Standard,Low Floor,15.5
10746,East,4,5.0,3,Yes,Semifurnished,1,1,1,1,1,1,1,0,Old Property,28,4700.0,Standard,Low Floor,7.75
10747,East,3,3.0,3+,Yes,Semifurnished,1,0,0,0,1,1,1,0,Relatively New,102,1650.0,Standard,High Floor,1.77
10748,North,4,4.0,3,Yes,Furnished,1,1,1,1,1,1,1,0,Old Property,24,4368.0,Standard,Low Floor,7.51
10749,North-East,3,4.0,3+,No,Furnished,0,1,1,0,1,0,1,0,Moderately Old,49,1859.0,Standard,Mid Floor,3.18
10750,North-East,1,1.0,1,No,Semifurnished,0,0,0,0,0,0,0,1,Moderately Old,47,461.7000000000001,Luxury,Mid Floor,0.29
10751,East,3,3.0,2,Yes,Semifurnished,0,0,0,0,1,1,1,0,Under Construction,65,3525.0,Luxury,Mid Floor,8.5
10752,South-East,3,3.0,3+,No,Semifurnished,0,0,0,1,0,0,0,1,Relatively New,70,1552.5,Luxury,Low Floor,1.5
10753,North-East,3,3.0,3+,Yes,Unfurnished,0,1,1,1,1,1,1,0,Moderately Old,90,1930.0,Standard,High Floor,1.48
10754,North-East,4,4.0,3+,Yes,Unfurnished,0,1,1,1,1,1,1,0,Moderately Old,86,2364.0,Standard,High Floor,1.62
10755,North-East,3,4.0,3+,Yes,Unfurnished,0,1,1,1,1,1,1,0,Moderately Old,86,1930.0,Standard,High Floor,1.48
10756,North-East,4,4.0,3+,Yes,Unfurnished,0,1,1,1,1,1,1,0,Moderately Old,91,2364.0,Standard,High Floor,1.62
10757,North,3,3.0,3,Yes,Unfurnished,0,0,0,0,0,0,0,0,Old Property,56,1700.0,Standard,High Floor,2.1
10758,North-East,3,3.0,3+,Yes,Unfurnished,0,1,1,1,1,1,1,0,Moderately Old,91,1930.0,Standard,High Floor,1.48
10759,East,3,2.0,3,Yes,Semifurnished,0,0,0,0,1,0,0,0,Moderately Old,9,1850.0,Standard,Low Floor,1.3
10760,North-East,3,3.0,3,No,Unfurnished,0,0,1,0,1,0,0,0,New Property,37,1765.0,Luxury,High Floor,1.58
10761,North-East,3,2.0,2,No,Unfurnished,0,0,0,0,1,0,0,0,Relatively New,37,950.0,Luxury,High Floor,0.71
10762,North-East,1,1.0,1,No,Unfurnished,0,0,0,0,0,0,0,1,Moderately Old,47,461.7000000000001,Luxury,High Floor,0.29
10763,South-West,1,1.0,1,Yes,Unfurnished,0,0,0,0,0,0,0,0,New Property,90,432.0,Luxury,Mid Floor,0.4
10764,East,3,3.0,2,Yes,Semifurnished,0,1,0,0,1,1,1,0,Relatively New,72,2145.0,Luxury,Mid Floor,3.5
10765,East,3,4.0,3+,Yes,Semifurnished,0,1,0,0,1,1,1,0,Relatively New,72,2185.0,Luxury,Mid Floor,3.55
10766,East,3,4.0,3,Yes,Semifurnished,0,1,0,0,1,1,1,0,Under Construction,49,1900.8,Standard,High Floor,3.0
10767,North-East,3,3.0,2,Yes,Semifurnished,0,0,0,0,1,1,0,0,Old Property,56,1552.5,Luxury,High Floor,1.8
10768,North,3,2.0,3,Yes,Semifurnished,0,0,0,0,0,0,0,0,Old Property,56,1300.0,Standard,Low Floor,1.8
10769,North,4,4.0,3,Yes,Semifurnished,0,1,0,0,0,0,0,0,Moderately Old,39,3000.0,Standard,High Floor,2.7
10770,East,4,4.0,3,Yes,Semifurnished,0,1,0,0,1,1,1,0,Moderately Old,102,2775.0,Luxury,High Floor,3.25
10771,East,3,4.0,3+,Yes,Semifurnished,0,1,0,0,0,0,1,0,New Property,93,2105.0,Standard,Low Floor,1.75
10772,North-East,5,7.0,3,No,Semifurnished,1,1,1,1,1,1,1,0,Relatively New,54,6150.0,Standard,Low Floor,16.0
10773,South-East,3,4.0,3,Yes,Unfurnished,0,1,0,0,0,0,0,0,Relatively New,90,1875.0,Standard,Mid Floor,1.4
10774,North-East,3,3.0,3+,Yes,Semifurnished,0,0,0,0,1,1,1,0,New Property,59,2590.0,Luxury,High Floor,6.0
10775,North-East,4,4.0,3+,No,Semifurnished,0,1,0,0,0,0,0,0,Moderately Old,43,3200.0,Standard,Mid Floor,3.45
10776,North-East,4,4.0,3+,No,Semifurnished,0,0,0,1,0,0,0,0,Relatively New,52,2550.0,Luxury,High Floor,2.5
10777,East,3,3.0,3+,Yes,Semifurnished,0,0,0,1,0,0,0,0,Old Property,56,1900.0,Luxury,High Floor,1.95
10778,North-East,3,3.0,3+,Yes,Semifurnished,0,0,0,0,1,0,0,0,Moderately Old,47,1650.0,Luxury,High Floor,1.88
10779,North-East,3,2.0,3+,Yes,Semifurnished,0,0,0,0,1,0,0,0,Moderately Old,51,1650.0,Luxury,Mid Floor,1.62
10780,South,1,1.0,2,No,Unfurnished,0,0,0,0,0,0,0,1,Old Property,47,877.5000000000001,Luxury,Mid Floor,0.6498999999999999
10781,North-East,4,4.0,3+,Yes,Semifurnished,0,0,0,0,0,0,0,0,Moderately Old,52,3780.000000000001,Budget,Mid Floor,3.8
10782,East,3,3.0,3+,No,Semifurnished,0,0,0,0,0,0,0,1,Moderately Old,48,1665.0,Luxury,Mid Floor,2.65
10783,North,4,5.0,3,Yes,Semifurnished,0,1,0,0,1,1,1,0,New Property,61,2800.0,Standard,Mid Floor,4.2
10784,North-East,3,3.0,3,Yes,Semifurnished,0,0,0,1,1,1,1,0,Under Construction,104,1689.0,Standard,Mid Floor,2.0
10785,North,3,3.0,3,No,Unfurnished,0,0,0,0,1,1,1,0,Relatively New,37,1565.0,Luxury,Low Floor,1.05
10786,South-East,3,3.0,3,No,Unfurnished,0,0,0,0,1,1,1,0,Relatively New,37,1485.0,Luxury,Low Floor,1.01
10787,North-West,3,3.0,3+,No,Unfurnished,0,0,0,0,1,1,1,0,Relatively New,37,1650.0,Luxury,Mid Floor,1.1
10788,North,3,3.0,3+,Yes,Unfurnished,0,0,0,0,1,1,1,0,New Property,37,1650.0,Luxury,Mid Floor,1.05
10789,North-East,4,5.0,3+,No,Unfurnished,0,1,0,0,1,1,1,0,Relatively New,37,2390.0,Luxury,High Floor,1.35
10790,North-East,3,3.0,3,Yes,Unfurnished,0,0,0,0,1,1,1,0,Relatively New,37,1470.0,Luxury,High Floor,0.9825
10791,North-West,3,3.0,3+,No,Unfurnished,0,0,0,0,1,1,1,0,Relatively New,37,1470.0,Luxury,Mid Floor,1.02
10792,South-West,3,3.0,3+,No,Unfurnished,0,0,0,0,1,1,1,0,New Property,37,1650.0,Luxury,High Floor,1.08
10793,East,3,3.0,3+,No,Unfurnished,0,0,0,0,1,1,1,0,Relatively New,37,1800.0,Luxury,Low Floor,1.08
10794,North-East,3,3.0,2,No,Unfurnished,0,0,0,0,1,0,0,0,New Property,37,1285.0,Luxury,High Floor,0.88
10795,West,3,3.0,3,No,Unfurnished,0,0,0,0,1,1,1,0,Relatively New,37,1485.0,Luxury,High Floor,1.05
10796,North-East,3,3.0,2,Yes,Semifurnished,0,0,0,0,1,1,0,0,Relatively New,37,1285.0,Luxury,Mid Floor,0.95
10797,South-East,3,3.0,2,No,Unfurnished,0,0,0,0,1,0,0,0,Relatively New,37,1185.0,Luxury,Mid Floor,0.8945000000000001
10798,South-East,3,3.0,3+,No,Unfurnished,0,1,0,0,1,1,0,0,Relatively New,37,1990.0,Luxury,High Floor,1.2
10799,South,3,3.0,3,No,Unfurnished,0,0,0,0,1,1,1,0,New Property,37,1565.0,Luxury,High Floor,0.985
10800,North-East,1,1.0,2,Yes,Unfurnished,0,0,0,0,1,0,0,0,Relatively New,107,415.8,Luxury,Mid Floor,0.31
10801,North-East,3,4.0,3+,Yes,Semifurnished,0,1,0,0,0,0,1,0,Moderately Old,81,2092.0,Luxury,Mid Floor,2.48
10802,North-East,3,3.0,1,Yes,Semifurnished,0,0,0,1,1,1,1,0,Moderately Old,86,1930.0,Luxury,High Floor,1.9
10803,East,3,3.0,3,No,Semifurnished,0,1,0,0,0,0,0,0,Moderately Old,50,2451.6000000000004,Standard,Low Floor,2.7
10804,East,3,3.0,2,Yes,Semifurnished,1,0,0,0,1,1,1,0,Under Construction,37,2623.0,Luxury,Mid Floor,3.9
10805,North-East,3,3.0,2,No,Semifurnished,1,0,0,0,1,1,1,0,Under Construction,33,1671.0,Luxury,High Floor,1.75
10806,East,3,3.0,3+,Yes,Semifurnished,0,1,0,0,0,0,0,0,Moderately Old,65,1395.0,Luxury,Low Floor,2.3
10807,West,3,4.0,3+,Yes,Semifurnished,0,1,0,0,0,1,1,0,Relatively New,103,1762.0,Standard,High Floor,1.29
10808,East,4,5.0,3+,No,Semifurnished,1,1,0,0,0,0,0,1,Relatively New,103,2670.0,Luxury,Mid Floor,1.75
10809,East,3,4.0,3+,No,Semifurnished,0,1,0,0,0,0,0,1,Relatively New,103,1762.0,Luxury,Mid Floor,1.25
10810,East,3,3.0,2,No,Unfurnished,0,0,0,0,0,0,0,1,Relatively New,89,1957.0,Luxury,Mid Floor,1.5
10811,East,1,1.0,1,No,Unfurnished,0,0,0,0,0,0,0,1,New Property,62,550.0,Luxury,High Floor,0.45
10812,North,3,3.0,3,Yes,Semifurnished,0,0,0,0,0,0,0,0,Old Property,56,1700.0,Standard,Mid Floor,2.0
10813,East,3,3.0,3,No,Unfurnished,0,0,0,0,1,0,0,0,Old Property,56,1500.0,Luxury,Low Floor,1.75
10814,West,4,4.0,3,Yes,Semifurnished,0,1,1,0,1,1,1,0,Old Property,43,3979.0,Standard,Mid Floor,10.5
10815,East,3,3.0,3,Yes,Semifurnished,0,0,0,0,1,0,0,0,Relatively New,92,1770.0,Luxury,High Floor,0.97
10816,East,3,2.0,3,No,Semifurnished,0,0,0,0,0,0,0,1,Old Property,9,2135.7000000000003,Luxury,High Floor,1.1
10817,North-East,3,4.0,3+,Yes,Semifurnished,0,1,0,0,1,1,1,0,Moderately Old,72,1930.0,Standard,High Floor,1.98
10818,North-East,3,3.0,3,Yes,Furnished,1,1,1,1,1,1,0,0,Relatively New,99,1997.0,Standard,High Floor,1.6
10819,North-East,4,4.0,3+,Yes,Unfurnished,0,0,1,1,1,1,1,0,Moderately Old,90,2215.0,Standard,Mid Floor,2.43
10820,North-East,3,3.0,3+,Yes,Unfurnished,0,0,1,1,1,1,1,0,Moderately Old,86,1929.0,Standard,Low Floor,2.1
10821,North-East,4,4.0,3+,Yes,Unfurnished,1,1,0,0,1,1,1,0,Moderately Old,77,1950.0,Standard,High Floor,2.35
10822,North-East,4,5.0,3+,Yes,Semifurnished,1,1,0,1,1,1,1,0,Moderately Old,67,2740.0,Standard,Low Floor,3.56
10823,North-East,4,4.0,2,No,Semifurnished,0,1,0,0,0,0,0,1,New Property,65,5125.950000000001,Budget,High Floor,13.12
10824,East,3,2.0,3,Yes,Semifurnished,1,0,1,1,1,1,1,0,Relatively New,81,1210.0,Standard,High Floor,1.02
10825,North-East,3,3.0,3,Yes,Furnished,0,0,0,0,1,1,1,0,Relatively New,82,1430.0,Luxury,Mid Floor,1.3
10826,North,3,3.0,3,Yes,Semifurnished,1,1,0,1,1,1,1,0,Under Construction,76,2290.0,Luxury,Mid Floor,3.2
10827,North-East,4,5.0,3+,Yes,Semifurnished,0,1,0,0,1,1,1,0,Relatively New,48,3931.0,Luxury,High Floor,14.0
10828,West,4,4.0,3+,Yes,Unfurnished,1,1,1,1,1,1,1,0,Moderately Old,90,2727.0,Standard,High Floor,1.7
10829,North-East,3,3.0,3+,Yes,Unfurnished,1,0,1,0,1,1,1,0,Moderately Old,83,1755.0,Standard,Mid Floor,1.63
10830,East,1,1.0,3,Yes,Semifurnished,0,0,0,0,1,1,1,0,Moderately Old,52,1118.0,Luxury,Mid Floor,0.8
10831,North,1,1.0,2,Yes,Semifurnished,0,0,0,0,1,1,1,0,Moderately Old,52,984.15,Luxury,Mid Floor,0.82
10832,East,1,1.0,2,Yes,Semifurnished,0,0,0,0,1,1,1,0,Moderately Old,52,985.5,Luxury,Mid Floor,0.8
10833,East,4,4.0,2,No,Unfurnished,0,0,0,0,0,0,0,0,Old Property,43,1740.0,Luxury,High Floor,3.6
10834,East,3,4.0,3,Yes,Furnished,1,1,1,1,1,1,1,0,Relatively New,77,1450.0,Standard,High Floor,1.65
